51.523524,-0.213736
51.483253000000005,-0.185496
51.506541999999996,-0.21468800000000002
51.502195,-0.18921
51.487799,-0.19453399999999998
51.499608,-0.16165
51.495745,-0.185
51.495356,-0.183143
51.522364,-0.208447
51.523752,-0.216898
51.48357,-0.17698599999999998
51.514915,-0.221279
51.480177000000005,-0.178561
51.50806,-0.202236
51.486968,-0.169936
51.494801,-0.19958800000000002
51.501373,-0.182615
51.508882,-0.19715950.263141999999995,-5.046344
50.259865000000005,-5.045405000000001
50.266348,-5.036598000000001
50.264117999999996,-5.045171
50.267133,-5.040985
50.263649,-5.045871
50.264891999999996,-5.042063
50.263133,-5.044308
50.261687,-5.075973
50.262187,-5.078489
50.261347,-5.07386
50.263391999999996,-5.087969999999999
50.261347,-5.073846
50.261757,-5.076371
50.264140000000005,-5.080482
50.262608,-5.080593
50.263791,-5.102703
50.265757,-5.094789
50.26449,-5.096419
50.264488,-5.096489
50.261759999999995,-5.099919
50.264942,-5.094652
50.408369,-4.776662
50.40953,-4.772887
50.365192,-4.739896
50.393797,-4.694885
50.400388,-4.689939
50.424439,-4.69233
50.410426,-4.666536
50.401359,-4.684476999999999
50.350068,-4.721621
50.346144,-4.707086
50.359002000000004,-4.71385
50.355734000000005,-4.71438
50.342894,-4.723361
50.343837,-4.736066
50.350934,-4.703422
50.352877,-4.700327
50.357723,-4.6996459999999995
50.376839000000004,-4.7023209999999995
50.380272,-4.701292
50.350953999999994,-4.7052510000000005
50.350511,-4.690253
50.386365999999995,-4.700344
50.381081,-4.674089
50.336239,-4.638682
50.336174,-4.634026
50.341091,-4.657883999999999
50.536719,-3.707661
50.520469,-3.746307
50.528775,-3.7285809999999997
50.489217,-3.768219
50.527992,-3.758028
50.534438,-3.7166099999999997
50.51838,-3.7590529999999998
50.528796,-3.7289769999999995
50.495899,-3.7659019999999996
50.520311,-3.746682
50.508732,-3.75947
50.489171999999996,-3.770586
50.493824,-3.765712
50.537504,-3.711189
50.51477,-3.769949
50.479488,-3.7787089999999997
50.479458,-3.7759169999999997
50.481252000000005,-3.783286
50.477843,-3.782171
50.479137,-3.7775260000000004
50.474835,-3.784792
50.483979999999995,-3.7707300000000004
50.447552,-3.792653
50.453697,-3.7907580000000003
50.470508,-3.7865599999999997
50.449335,-3.7918760000000002
50.486886,-3.8156260000000004
50.520604,-3.795406
50.537566,-3.828382
50.611689,-3.6216510000000004
50.585019,-3.6328410000000004
50.58333,-3.62822
50.584754,-3.6337650000000004
50.589805,-3.5805919999999998
50.621179999999995,-3.5514330000000003
50.603946,-3.602123
50.615845,-3.555611
50.595317,-3.5700239999999996
50.619935,-3.5845
50.63062,-3.5684989999999996
50.622882000000004,-3.5820260000000004
50.6228,-3.582151
50.601022,-3.600893
50.605333,-3.5993720000000002
50.598079999999996,-3.585858
50.627126000000004,-3.580811
50.650619,-3.6186910000000005
50.648586,-3.641198
50.646521,-3.639697
50.682392,-3.707621
50.675259000000004,-3.716279
50.593952,-3.674464
50.570971,-3.646845
50.574427,-3.657516
50.587154,-3.678758
50.570941999999995,-3.660331
50.575307,-3.656925
50.570454,-3.6598620000000004
50.591969,-3.692196
50.598183,-3.6816940000000002
50.628797,-3.691708
50.564368,-3.655878
50.57943,-3.6382269999999997
50.569194,-3.655454
50.687886999999996,-3.6508510000000003
50.690989,-3.667992
50.693296999999994,-3.647982
50.634461,-3.728015
50.645497999999996,-3.74661
50.654946,-3.751092
50.655023,-3.7513629999999996
50.674393,-3.82649
50.661287,-3.765944
50.643888000000004,-3.737597
50.660107,-3.759547
50.643034,-3.821766
50.618683000000004,-3.7901050000000005
50.560763,-3.6714949999999997
50.553515999999995,-3.67697
50.55916,-3.66476
50.550844,-3.685161
50.535588,-3.670351
50.583372999999995,-3.729407
50.539552,-3.666087
50.736132,-3.644256
50.732388,-3.612283
50.723575,-3.610932
50.730314,-3.683885
50.730271,-3.678144
50.726079999999996,-3.7262120000000003
